,Ind_ID,GENDER,Car_Owner,Propert_Owner,CHILDREN,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,Age,work_experience,Mobile_phone,Work_Phone,Phone,EMAIL_ID,Type_Occupation,Family_Members,label
838,5092221,M,N,N,0,67500.0,State servant,Secondary / secondary special,Married,House / apartment,31.92876712328767,7.720547945205479,1,0,0,0,Laborers,2,0
839,5067003,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,51.37534246575343,19.968835616438355,1,0,1,0,Laborers,2,0
840,5023838,F,Y,N,0,315000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,54.24931506849315,2.9506849315068493,1,0,1,0,Core staff,2,0
841,5095433,F,N,Y,0,292500.0,Working,Higher education,Married,House / apartment,51.40821917808219,19.968835616438355,1,0,0,0,High skill tech staff,2,0
842,5033797,F,Y,Y,0,148500.0,Commercial associate,Secondary / secondary special,Married,Office apartment,46.868493150684934,6.238356164383561,1,0,0,0,Core staff,2,0
843,5022803,F,Y,Y,0,202500.0,Working,Higher education,Widow,House / apartment,32.87123287671233,4.101369863013699,1,0,0,0,Managers,1,0
844,5104953,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,59.40821917808219,6.635616438356164,1,0,0,0,Drivers,2,0
845,5100098,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,29.72876712328767,2.263013698630137,1,0,0,0,,2,0
846,5091792,M,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,41.68767123287671,8.134246575342466,1,1,0,0,Low-skill Laborers,3,0
847,5149805,F,N,Y,0,135000.0,State servant,Incomplete higher,Single / not married,With parents,27.04931506849315,5.715068493150685,1,0,1,1,,1,0
848,5089681,F,N,N,0,261000.0,Commercial associate,Incomplete higher,Married,House / apartment,27.473972602739725,2.9315068493150687,1,1,0,0,,2,0
849,5052678,F,N,Y,1,135000.0,Working,Higher education,Married,House / apartment,42.8054794520548,19.968835616438355,1,1,1,0,High skill tech staff,3,0
850,5116809,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,50.31506849315068,1.9205479452054794,1,0,0,0,High skill tech staff,2,0
851,5143353,M,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,28.980821917808218,3.791780821917808,1,1,0,0,Sales staff,2,0
852,5090232,F,N,Y,0,135000.0,Working,Secondary / secondary special,Widow,House / apartment,60.21095890410959,19.968835616438355,1,0,0,0,High skill tech staff,1,0
853,5117095,M,Y,Y,0,360000.0,Pensioner,Secondary / secondary special,Married,House / apartment,38.38356164383562,-10.088698630136987,1,0,0,0,,2,0
854,5088987,F,N,N,2,171000.0,Working,Secondary / secondary special,Married,House / apartment,40.06027397260274,3.1780821917808217,1,1,1,0,Core staff,4,0
855,5021584,F,N,N,1,40500.0,State servant,Secondary / secondary special,Married,Rented apartment,35.75890410958904,5.347945205479452,1,0,0,0,Cooking staff,3,0
856,5009291,F,N,N,0,130500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,41.47945205479452,13.194520547945206,1,0,1,0,Cleaning staff,2,0
857,5051007,F,N,N,0,306000.0,Commercial associate,Higher education,Married,House / apartment,29.334246575342465,3.7095890410958905,1,0,0,0,Managers,2,0
858,5024263,F,Y,N,0,202500.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,58.29041095890411,3.0904109589041098,1,0,1,0,Accountants,2,0
859,5125771,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,64.0,1.284931506849315,1,0,0,0,,2,0
860,5021879,M,Y,N,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,35.87671232876713,0.5945205479452055,1,0,1,0,Laborers,4,0
861,5137247,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,47.54794520547945,8.967123287671233,1,1,1,0,Secretaries,2,0
862,5096336,F,Y,N,0,153000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,64.87397260273973,-10.088698630136987,1,0,1,0,,1,0
863,5061762,F,Y,N,1,135000.0,Working,Higher education,Married,Rented apartment,30.854794520547944,1.5424657534246575,1,0,0,1,Accountants,3,0
864,5069117,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,56.37534246575343,-10.088698630136987,1,0,0,0,,1,0
865,5009579,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,58.4,-10.088698630136987,1,0,0,0,,2,0
866,5048319,F,N,N,0,90000.0,Working,Higher education,Separated,House / apartment,59.964383561643835,4.1808219178082195,1,0,0,0,Core staff,1,0
867,5023389,M,Y,Y,2,157500.0,Commercial associate,Higher education,Married,House / apartment,37.084931506849315,5.7315068493150685,1,0,0,0,Core staff,4,0
868,5143457,M,Y,Y,0,247500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,32.635616438356166,4.791780821917809,1,0,0,0,High skill tech staff,2,0
869,5089225,M,N,N,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,63.087671232876716,-10.088698630136987,1,0,1,0,,2,0
870,5069257,F,Y,Y,1,67500.0,Working,Secondary / secondary special,Married,House / apartment,35.12602739726027,2.5506849315068494,1,0,1,1,Laborers,3,0
871,5044939,M,N,Y,2,360000.0,State servant,Higher education,Married,House / apartment,43.90958904109589,15.449315068493151,1,0,1,0,Managers,4,0
872,5022730,M,Y,N,3,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,41.81369863013698,4.586301369863014,1,0,0,0,Managers,5,0
873,5149413,F,N,Y,2,315000.0,Commercial associate,Higher education,Married,House / apartment,29.964383561643835,0.4602739726027397,1,0,1,0,Managers,4,0
874,5062745,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,41.19178082191781,3.0904109589041098,1,0,1,0,Cleaning staff,2,0
875,5105565,M,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,63.271232876712325,-10.088698630136987,1,0,1,0,,2,0
876,5114544,F,N,Y,0,166500.0,Working,Incomplete higher,Married,House / apartment,29.572602739726026,11.038356164383561,1,0,0,1,Laborers,2,0
877,5100352,M,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,43.94614265965278,13.608219178082193,1,1,1,0,Laborers,2,0
878,5078841,M,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,55.61095890410959,8.991780821917809,1,0,0,0,Medicine staff,2,0
879,5117392,F,N,N,0,135000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,48.26027397260274,0.9287671232876712,1,0,0,0,Accountants,1,0
880,5022189,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,41.56164383561644,19.968835616438355,1,0,0,0,High skill tech staff,2,0
881,5105422,F,N,Y,0,193500.0,Working,Secondary / secondary special,Single / not married,House / apartment,50.54520547945206,19.968835616438355,1,0,0,0,,1,0
882,5143453,M,Y,Y,0,247500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,32.635616438356166,4.791780821917809,1,0,0,0,High skill tech staff,2,0
883,5067832,F,Y,Y,0,315000.0,Working,Higher education,Married,House / apartment,58.56712328767123,1.5808219178082192,1,0,0,1,,2,0
884,5090995,M,Y,Y,0,380250.0,Working,Higher education,Married,House / apartment,28.28219178082192,7.183561643835616,1,1,1,1,Managers,2,0
885,5089512,F,Y,N,1,380250.0,Working,Secondary / secondary special,Married,Rented apartment,37.83561643835616,4.597260273972603,1,1,1,1,Core staff,3,0
886,5116373,F,N,N,1,90000.0,Working,Secondary / secondary special,Married,With parents,27.649315068493152,2.673972602739726,1,0,0,0,,3,0
887,5149106,M,N,Y,2,270000.0,Working,Secondary / secondary special,Married,House / apartment,34.21369863013699,9.884931506849314,1,0,0,0,Security staff,4,0
888,5091737,F,Y,Y,0,243000.0,Working,Secondary / secondary special,Single / not married,House / apartment,40.31780821917808,5.635616438356164,1,0,0,0,Sales staff,1,0
889,5052620,M,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,43.8027397260274,5.463013698630137,1,0,1,0,High skill tech staff,3,0
890,5087819,M,N,Y,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,43.25479452054795,4.282191780821917,1,0,0,0,Security staff,4,0
891,5139757,M,Y,Y,0,337500.0,Working,Higher education,Married,House / apartment,64.96164383561644,19.968835616438355,1,0,0,0,Laborers,2,0
892,5113639,F,N,N,0,135000.0,Pensioner,Higher education,Married,Municipal apartment,53.97260273972603,-10.088698630136987,1,0,0,0,,2,0
893,5052811,F,N,Y,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,47.09315068493151,12.391780821917807,1,0,0,0,Managers,2,0
894,5095751,F,N,N,0,202500.0,Working,Secondary / secondary special,Married,With parents,35.25753424657534,0.9315068493150684,1,1,1,0,Managers,2,0
895,5096785,F,Y,Y,0,270000.0,Pensioner,Secondary / secondary special,Married,House / apartment,66.28493150684932,-10.088698630136987,1,0,0,0,,2,0
896,5062286,M,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,22.884931506849316,2.9616438356164383,1,1,0,1,Core staff,2,0
897,5090805,F,N,N,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,46.06575342465754,18.12054794520548,1,0,0,0,,1,0
898,5079075,F,N,Y,0,216000.0,Working,Secondary / secondary special,Married,House / apartment,42.654794520547945,4.49041095890411,1,1,0,0,Core staff,2,0
899,5146447,F,N,Y,0,135000.0,Working,Secondary / secondary special,Widow,House / apartment,39.43561643835616,2.5178082191780824,1,0,1,0,Managers,1,0
900,5051008,F,N,N,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,28.624657534246577,9.293150684931506,1,1,1,1,Realty agents,3,0
901,5100106,M,Y,N,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,48.38356164383562,8.934246575342465,1,1,1,0,Laborers,2,0
902,5094896,M,Y,Y,1,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,38.728767123287675,10.761643835616438,1,0,0,0,Managers,3,0
903,5050894,M,Y,N,0,292500.0,Pensioner,Secondary / secondary special,Married,House / apartment,51.71232876712329,-10.088698630136987,1,0,0,0,,2,0
904,5054414,M,N,N,0,225000.0,Commercial associate,Higher education,Married,With parents,35.673972602739724,13.923287671232877,1,1,0,0,Managers,2,0
905,5025791,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,50.701369863013696,9.945205479452055,1,0,0,0,Core staff,2,0
906,5067949,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,49.679452054794524,9.838356164383562,1,0,1,1,,1,0
907,5142482,M,Y,N,2,166500.0,Commercial associate,Higher education,Married,House / apartment,33.73150684931507,3.2849315068493152,1,0,0,0,Core staff,4,0
908,5041271,M,N,Y,0,380250.0,Commercial associate,Higher education,Separated,House / apartment,52.87123287671233,6.764383561643836,1,0,0,0,,1,0
909,5115957,F,Y,Y,0,180000.0,Working,Secondary / secondary special,Widow,House / apartment,42.44931506849315,11.791780821917808,1,0,0,0,Sales staff,1,0
910,5010881,F,N,Y,0,45000.0,Pensioner,Secondary / secondary special,Married,House / apartment,56.679452054794524,-10.088698630136987,1,0,1,0,,2,0
911,5029423,F,N,Y,1,315000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,30.7013698630137,6.887671232876713,1,0,0,1,Core staff,3,0
912,5105159,M,N,Y,2,380250.0,Commercial associate,Higher education,Married,House / apartment,33.52876712328767,5.991780821917808,1,1,1,0,Managers,4,0
913,5029610,F,Y,Y,0,180000.0,Commercial associate,Higher education,Single / not married,House / apartment,41.536986301369865,19.561643835616437,1,0,0,0,Core staff,1,0
914,5117450,F,N,N,2,90000.0,Working,Secondary / secondary special,Married,House / apartment,32.5013698630137,0.26301369863013696,1,1,0,0,,4,0
915,5143620,F,N,Y,0,191399.3262295082,Pensioner,Secondary / secondary special,Married,House / apartment,63.583561643835615,-10.088698630136987,1,0,1,0,,2,0
916,5023949,M,Y,Y,1,148500.0,Working,Secondary / secondary special,Married,House / apartment,40.99178082191781,14.180821917808219,1,0,0,0,Laborers,3,0
917,5089737,F,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,52.082191780821915,18.523287671232875,1,1,1,0,Cleaning staff,2,0
918,5143402,M,Y,Y,0,144000.0,Commercial associate,Higher education,Married,House / apartment,52.794520547945204,6.454794520547945,1,0,1,0,Managers,2,0
919,5041921,M,N,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,43.94614265965278,-10.088698630136987,1,0,1,0,,2,0
920,5136909,M,N,N,1,360000.0,Working,Secondary / secondary special,Married,House / apartment,41.76438356164383,7.967123287671233,1,1,0,1,Managers,3,0
921,5143596,F,N,N,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,31.887671232876713,9.131506849315068,1,1,0,0,Waiters/barmen staff,2,0
922,5095939,M,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,47.50684931506849,9.852054794520548,1,0,1,0,Managers,2,0
923,5113343,M,N,Y,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,31.4027397260274,12.61917808219178,1,0,0,0,Laborers,4,0
924,5142920,F,N,N,1,292500.0,Working,Incomplete higher,Married,House / apartment,34.12054794520548,11.04109589041096,1,1,1,0,Sales staff,3,0
925,5114294,F,N,N,0,112500.0,State servant,Secondary / secondary special,Widow,House / apartment,52.863013698630134,14.372602739726027,1,1,0,0,,1,0
926,5088055,F,N,Y,0,216000.0,Working,Secondary / secondary special,Single / not married,House / apartment,49.14246575342466,8.367123287671232,1,0,0,0,Medicine staff,1,0
927,5142815,M,Y,N,0,126000.0,Commercial associate,Incomplete higher,Married,House / apartment,28.38082191780822,7.961643835616439,1,0,1,0,Laborers,2,0
928,5054460,M,Y,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,51.87397260273973,5.2465753424657535,1,0,1,0,Laborers,3,0
929,5113134,F,N,Y,0,189000.0,Pensioner,Incomplete higher,Widow,House / apartment,59.84931506849315,-10.088698630136987,1,0,0,0,,1,0
930,5069380,M,N,Y,0,337500.0,Working,Secondary / secondary special,Single / not married,House / apartment,45.8,3.4712328767123286,1,0,0,0,High skill tech staff,1,0
931,5065798,F,N,Y,0,44550.0,Pensioner,Secondary / secondary special,Married,House / apartment,62.76986301369863,-10.088698630136987,1,0,0,0,,2,0
932,5036396,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,37.49589041095891,3.441095890410959,1,0,0,0,Cooking staff,2,0
933,5148535,F,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,28.693150684931506,4.715068493150685,1,0,1,0,,3,0
934,5105436,M,N,Y,2,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,39.33698630136986,6.347945205479452,1,0,0,0,,4,0
935,5105412,F,N,Y,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,34.95890410958904,4.158904109589041,1,0,0,0,,4,0
936,5026177,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,52.52328767123288,19.968835616438355,1,1,0,0,Laborers,2,0
937,5142584,M,Y,Y,0,301500.0,Working,Secondary / secondary special,Married,Rented apartment,24.682191780821917,2.367123287671233,1,0,0,0,Laborers,2,0
938,5054297,F,Y,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,38.52054794520548,19.968835616438355,1,1,0,0,Cooking staff,2,0
939,5118108,M,Y,N,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,22.75068493150685,3.0164383561643837,1,1,0,0,Laborers,1,0
940,5054106,F,N,N,0,67500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,58.94794520547945,-10.088698630136987,1,0,0,0,,1,0
941,5010683,M,Y,Y,0,292500.0,Working,Higher education,Married,House / apartment,28.21095890410959,6.112328767123287,1,0,0,0,Managers,2,0
942,5045850,F,Y,Y,2,315000.0,Commercial associate,Higher education,Married,With parents,34.57808219178082,3.6356164383561644,1,0,0,0,Managers,4,0
943,5058371,F,N,Y,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,47.85753424657534,0.9726027397260274,1,1,1,0,,2,0
944,5068147,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,56.0027397260274,-10.088698630136987,1,0,0,0,,1,0
945,5137187,F,Y,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,31.246575342465754,5.298630136986302,1,1,0,0,,2,0
946,5139859,M,Y,Y,0,189000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,54.824657534246576,-10.088698630136987,1,0,0,0,,1,0
947,5095873,F,N,N,0,202500.0,Working,Higher education,Civil marriage,House / apartment,41.942465753424656,14.189041095890412,1,1,1,0,Core staff,2,0
948,5126809,M,N,Y,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,29.24931506849315,6.372602739726028,1,0,1,1,Laborers,3,0
949,5096604,F,Y,N,1,225000.0,Working,Higher education,Civil marriage,House / apartment,37.06301369863014,2.684931506849315,1,1,1,0,Core staff,3,0
950,5036765,F,N,N,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,35.16164383561644,3.3534246575342466,1,0,0,1,Laborers,3,0
951,5091880,F,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,50.583561643835615,19.30958904109589,1,0,0,0,Accountants,2,0
952,5090082,M,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,41.23561643835617,4.597260273972603,1,0,0,0,,2,0
953,5061481,F,N,Y,1,225000.0,Commercial associate,Higher education,Married,House / apartment,26.34246575342466,6.208219178082191,1,0,0,1,Managers,3,0
954,5125235,F,N,Y,2,157500.0,Commercial associate,Higher education,Married,House / apartment,37.71506849315068,0.2,1,0,0,0,High skill tech staff,4,0
955,5089474,M,N,N,0,180000.0,Working,Higher education,Married,House / apartment,39.298630136986304,9.432876712328767,1,0,0,0,Laborers,2,0
956,5126021,F,N,N,1,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,40.515068493150686,7.2904109589041095,1,1,1,0,Core staff,3,0
957,5114630,F,N,Y,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,54.07671232876712,0.7835616438356164,1,1,0,0,Sales staff,2,0
958,5010225,F,Y,Y,1,90000.0,State servant,Secondary / secondary special,Married,House / apartment,48.032876712328765,19.968835616438355,1,0,0,0,Medicine staff,3,0
959,5118526,F,N,Y,0,180000.0,Commercial associate,Higher education,Married,House / apartment,60.794520547945204,1.4328767123287671,1,0,0,0,,2,0
960,5061340,F,N,Y,0,94500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,66.58082191780822,-10.088698630136987,1,0,0,0,,1,0
961,5118527,F,N,Y,0,180000.0,Commercial associate,Higher education,Married,House / apartment,60.794520547945204,1.4328767123287671,1,0,0,0,,2,0
962,5090186,M,Y,Y,0,380250.0,Pensioner,Higher education,Married,House / apartment,64.24931506849315,-10.088698630136987,1,0,0,0,,2,0
963,5089596,M,Y,N,0,315000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,38.38630136986301,2.6794520547945204,1,0,0,0,Managers,2,0
964,5066865,F,N,Y,2,54000.0,Working,Secondary / secondary special,Married,House / apartment,27.136986301369863,2.1780821917808217,1,0,0,0,Sales staff,4,0
965,5061832,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,61.961643835616435,-10.088698630136987,1,0,0,0,,2,0
966,5009941,F,N,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,29.34246575342466,6.441095890410959,1,0,0,0,Sales staff,4,0
967,5052731,F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,37.84109589041096,3.052054794520548,1,0,0,0,Laborers,2,0
968,5137175,F,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,55.18356164383562,10.301369863013699,1,1,1,0,Sales staff,2,0
969,5045614,M,Y,Y,1,360000.0,Working,Higher education,Married,House / apartment,42.61917808219178,3.6356164383561644,1,0,0,0,Drivers,3,0
970,5067926,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,62.30958904109589,-10.088698630136987,1,0,0,0,,1,0
971,5047870,M,Y,Y,1,292500.0,Commercial associate,Higher education,Married,House / apartment,34.43561643835616,9.101369863013698,1,0,0,0,,3,0
972,5025161,M,N,N,0,360000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,34.30958904109589,14.095890410958905,1,0,0,0,Laborers,2,0
973,5145694,M,Y,Y,0,225000.0,Working,Higher education,Single / not married,With parents,25.873972602739727,1.8164383561643835,1,1,1,0,,1,0
974,5113455,F,N,Y,1,126000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,49.6986301369863,11.284931506849315,1,0,0,0,Laborers,3,0
975,5150164,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Widow,Municipal apartment,64.77534246575343,-10.088698630136987,1,0,1,0,,1,0
976,5126321,F,N,N,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,48.706849315068496,4.7095890410958905,1,1,1,0,High skill tech staff,2,0
977,5088450,F,N,Y,0,157500.0,State servant,Secondary / secondary special,Widow,House / apartment,62.704109589041096,5.6219178082191785,1,0,1,0,Drivers,1,0
978,5068631,F,Y,Y,0,216000.0,Working,Secondary / secondary special,Married,House / apartment,58.12602739726027,9.975342465753425,1,0,0,0,Managers,2,0
979,5021693,M,Y,Y,2,337500.0,Working,Incomplete higher,Married,House / apartment,34.02191780821918,4.597260273972603,1,0,1,0,Laborers,4,0
980,5111172,M,Y,Y,0,225000.0,Working,Higher education,Married,Rented apartment,29.046575342465754,1.3178082191780822,1,0,0,0,Sales staff,2,0
981,5029184,F,N,Y,1,108000.0,Working,Secondary / secondary special,Married,House / apartment,43.76164383561644,12.610958904109589,1,0,0,0,Laborers,3,0
982,5069051,M,Y,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,48.66301369863014,6.8054794520547945,1,0,0,0,Laborers,2,0
983,5046379,F,N,N,0,180000.0,Working,Incomplete higher,Married,House / apartment,53.583561643835615,5.2164383561643834,1,0,0,0,Laborers,2,0
984,5118477,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,47.632876712328766,2.4328767123287673,1,0,0,0,Laborers,2,0
985,5106118,F,Y,Y,1,135000.0,Working,Higher education,Married,House / apartment,36.895890410958906,1.0767123287671232,1,0,0,0,Core staff,3,0
986,5024148,F,Y,N,0,180000.0,Working,Higher education,Married,With parents,31.17808219178082,2.758904109589041,1,1,1,0,Accountants,2,0
987,5112966,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,51.52054794520548,19.968835616438355,1,0,1,0,,2,0
988,5089240,F,N,N,0,270000.0,State servant,Secondary / secondary special,Separated,House / apartment,53.04931506849315,19.968835616438355,1,0,1,1,Medicine staff,1,0
989,5067262,F,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,54.74520547945205,4.723287671232876,1,0,1,0,,2,0
990,5045255,F,N,Y,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,57.134246575342466,10.106849315068493,1,0,0,0,Core staff,3,0
991,5044478,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,43.94614265965278,6.104109589041096,1,0,0,0,,2,0
992,5136020,M,Y,N,1,351000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,44.227397260273975,19.968835616438355,1,0,0,0,Private service staff,3,0
993,5033418,M,Y,N,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,29.46849315068493,5.972602739726027,1,0,1,0,Managers,2,0
994,5021737,F,N,Y,0,189000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,57.14520547945205,-10.088698630136987,1,0,0,0,,1,0
995,5023231,M,Y,Y,0,270000.0,Working,Secondary / secondary special,Separated,House / apartment,47.605479452054794,3.7315068493150685,1,0,0,0,Laborers,1,0
996,5029225,F,Y,Y,0,144000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,58.64657534246575,-10.088698630136987,1,0,1,0,,2,0
997,5028909,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,27.295890410958904,5.13972602739726,1,0,0,0,Sales staff,2,0
998,5090793,F,N,Y,0,247500.0,Working,Higher education,Married,House / apartment,38.41095890410959,9.597260273972603,1,0,1,0,Core staff,2,0
999,5126517,M,Y,N,0,157500.0,Working,Higher education,Married,House / apartment,56.20821917808219,6.205479452054795,1,0,1,0,Laborers,2,0
1000,5146114,F,N,Y,0,157500.0,State servant,Higher education,Separated,House / apartment,56.88493150684931,19.968835616438355,1,0,1,0,,1,0
1001,5146034,M,N,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,46.87945205479452,11.35890410958904,1,0,0,0,Cooking staff,1,0
1002,5142972,M,N,N,1,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,29.194520547945206,2.536986301369863,1,1,1,0,Laborers,3,0
1003,5028569,F,Y,Y,0,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,42.88493150684931,15.068493150684931,1,0,0,1,Core staff,2,0
1004,5114032,F,N,N,0,99000.0,Working,Higher education,Married,House / apartment,40.16712328767123,15.126027397260273,1,0,0,0,,2,0
1005,5085826,F,N,N,0,351000.0,Commercial associate,Higher education,Married,House / apartment,59.106849315068494,2.9616438356164383,1,0,1,0,,2,0
1006,5053089,F,N,N,0,175500.0,Working,Secondary / secondary special,Single / not married,House / apartment,51.07671232876712,1.8027397260273972,1,0,0,0,High skill tech staff,1,0
1007,5117753,M,Y,N,0,306000.0,Working,Secondary / secondary special,Married,House / apartment,43.865753424657534,4.517808219178082,1,0,0,0,Managers,2,0
1008,5126826,F,N,N,1,157500.0,Working,Secondary / secondary special,Civil marriage,With parents,32.0,10.123287671232877,1,0,0,0,Sales staff,3,0
1009,5018505,F,N,N,0,58500.0,Pensioner,Secondary / secondary special,Married,House / apartment,57.45205479452055,-10.088698630136987,1,0,0,0,,2,0
1010,5067893,M,Y,Y,0,292500.0,Working,Secondary / secondary special,Married,Rented apartment,46.605479452054794,2.4684931506849317,1,0,0,0,,2,0
1011,5048305,F,N,N,0,191399.3262295082,Working,Higher education,Separated,House / apartment,59.964383561643835,4.1808219178082195,1,0,0,0,Core staff,1,0
1012,5135531,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Separated,House / apartment,37.99178082191781,4.7972602739726025,1,0,0,0,Drivers,1,0
1013,5067019,F,Y,Y,1,247500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,46.99178082191781,3.4328767123287673,1,0,0,1,Laborers,3,0
1014,5115671,M,Y,Y,1,189000.0,Working,Higher education,Married,House / apartment,36.484931506849314,10.035616438356165,1,0,0,0,High skill tech staff,3,0
1015,5136985,M,Y,N,0,247500.0,Working,Secondary / secondary special,Single / not married,House / apartment,33.80821917808219,9.134246575342466,1,1,0,0,Managers,1,0
1016,5126687,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,54.51780821917808,8.627397260273973,1,1,0,0,,2,0
1017,5058509,F,N,Y,0,148500.0,Pensioner,Secondary / secondary special,Married,House / apartment,62.394520547945206,-10.088698630136987,1,0,0,0,,2,0
1018,5045513,M,Y,N,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,31.5013698630137,12.304109589041095,1,0,0,0,,3,0
1019,5021730,F,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,46.49589041095891,3.767123287671233,1,0,0,1,Cleaning staff,3,0
1020,5048542,F,N,Y,0,121900.5,Pensioner,Secondary / secondary special,Married,House / apartment,43.68767123287671,-10.088698630136987,1,0,0,0,,2,0
